horizon,subset,cutoff,m1m2,n_features,model,kind,RMSE,MAE,DirAcc,N,train_RMSE,gap_pct
3,xgb_top,0.01,both,18,Avg(LightGBM+RandomForest+XGBoost),ensemble_avg,1.3421917019650589,0.8467770491152308,0.5083333333333333,121,,
3,xgb_top,0.01,both,18,Wavg(LightGBM+RandomForest+XGBoost),ensemble_wavg,1.396656004748868,0.864494647606928,0.525,121,,
3,xgb_top,0.01,both,18,Avg(LightGBM+GradientBoosting+XGBoost),ensemble_avg,1.346546644406128,0.8382115055016184,0.5166666666666667,121,,
3,xgb_top,0.01,both,18,Wavg(LightGBM+GradientBoosting+XGBoost),ensemble_wavg,1.3923325790881977,0.8647414265123583,0.525,121,,
3,xgb_top,0.01,both,18,Avg(RandomForest+GradientBoosting+XGBoost),ensemble_avg,1.3686517451391567,0.8700859531835942,0.5,121,,
3,xgb_top,0.01,both,18,Wavg(RandomForest+GradientBoosting+XGBoost),ensemble_wavg,1.396177007400188,0.8675488860348657,0.525,121,,
3,xgb_top,0.02,both,12,MLP,base,0.8297420203411187,0.6439955848902982,0.5333333333333333,121,0.3228384350932065,1.5701463337274708
3,xgb_top,0.02,both,12,LightGBM,base,1.2510960258858115,0.8036955905959259,0.5416666666666666,121,,
3,xgb_top,0.02,both,12,GradientBoosting,base,1.2843099173819867,0.8103965093395491,0.525,121,,
3,xgb_top,0.02,both,12,RandomForest,base,1.39076393405383,0.8805460574245838,0.475,121,,
3,xgb_top,0.02,both,12,XGBoost,base,1.440974511192688,0.8895374786278373,0.5,121,0.03425576001423825,41.06517416614763
3,xgb_top,0.02,both,12,base_Naive,baseline,1.4858290237280916,0.9467142941890213,0.425,121,,
3,xgb_top,0.02,both,12,Lasso_a0.2,base,1.625132504482307,1.004836968629714,0.49166666666666664,121,,
3,xgb_top,0.02,both,12,ENet_a0.1_l0.5,base,1.7084786104488385,1.0188374057422054,0.45,121,,
3,xgb_top,0.02,both,12,Lasso_a0.05,base,1.7433276943831955,1.0335433719856493,0.45,121,,
3,xgb_top,0.02,both,12,Lasso,base,1.7433276943831955,1.0335433719856493,0.45,121,0.7188961713878391,1.425006230061953
3,xgb_top,0.02,both,12,ENet_a0.05_l0.5,base,1.7773815232298655,1.0433542766508646,0.45,121,,
3,xgb_top,0.02,both,12,base_AR1,baseline,1.8149424332939037,1.1650125596705163,0.44166666666666665,121,,
3,xgb_top,0.02,both,12,Ridge_a10.0,base,1.8431910860428908,1.067696904751633,0.4666666666666667,121,,
3,xgb_top,0.02,both,12,Lasso_a0.01,base,1.868150876596456,1.0856275902616588,0.475,121,,
3,xgb_top,0.02,both,12,base_RollMean6,baseline,1.9084884482864204,1.2004835855886236,0.5166666666666667,121,,
3,xgb_top,0.02,both,12,Ridge_a1.0,base,1.961578515106242,1.1312758753807,0.5,121,,
3,xgb_top,0.02,both,12,Ridge,base,1.961578515106242,1.1312758753807,0.5,121,0.6811705356884101,1.879717210791884
3,xgb_top,0.02,both,12,Ridge_a0.1,base,2.0163229250641335,1.1632205834240525,0.48333333333333334,121,,
3,xgb_top,0.02,both,12,Linear,base,2.0253917800859558,1.169234332731887,0.48333333333333334,121,0.6732340930746258,2.008450999318966
3,xgb_top,0.02,both,12,Avg(MLP+LightGBM),ensemble_avg,0.9126063786043838,0.6597552231014717,0.48333333333333334,121,,
3,xgb_top,0.02,both,12,Wavg(MLP+LightGBM),ensemble_wavg,0.834044840675114,0.632863355112003,0.475,121,,
3,xgb_top,0.02,both,12,Avg(MLP+GradientBoosting),ensemble_avg,0.9465574671871582,0.6726121998934356,0.475,121,,
3,xgb_top,0.02,both,12,Wavg(MLP+GradientBoosting),ensemble_wavg,0.8975924738360392,0.6558246554487637,0.48333333333333334,121,,
3,xgb_top,0.02,both,12,Avg(MLP+RandomForest),ensemble_avg,0.9940364707236049,0.6932936174225056,0.4666666666666667,121,,
3,xgb_top,0.02,both,12,Wavg(MLP+RandomForest),ensemble_wavg,0.9764186719339341,0.686918427453897,0.4666666666666667,121,,
3,xgb_top,0.02,both,12,Avg(MLP+XGBoost),ensemble_avg,1.0120270618979064,0.708572186901331,0.48333333333333334,121,,
3,xgb_top,0.02,both,12,Wavg(MLP+XGBoost),ensemble_wavg,0.9815887401172194,0.6950487158541139,0.475,121,,
3,xgb_top,0.02,both,12,Avg(LightGBM+GradientBoosting),ensemble_avg,1.2345201685220513,0.7798595023096014,0.5,121,,
3,xgb_top,0.02,both,12,Wavg(LightGBM+GradientBoosting),ensemble_wavg,1.2397605083443761,0.7783141118809742,0.5,121,,
3,xgb_top,0.02,both,12,Avg(LightGBM+RandomForest),ensemble_avg,1.293490643530037,0.8184301774730336,0.48333333333333334,121,,
3,xgb_top,0.02,both,12,Wavg(LightGBM+RandomForest),ensemble_wavg,1.363009008467586,0.8627176951931338,0.48333333333333334,121,,
3,xgb_top,0.02,both,12,Avg(LightGBM+XGBoost),ensemble_avg,1.315838429007561,0.8148017686839153,0.5333333333333333,121,,
3,xgb_top,0.02,both,12,Wavg(LightGBM+XGBoost),ensemble_wavg,1.364876815490007,0.8404351373577709,0.5166666666666667,121,,
3,xgb_top,0.02,both,12,Avg(GradientBoosting+RandomForest),ensemble_avg,1.3262194661546576,0.8326857414281374,0.5166666666666667,121,,
3,xgb_top,0.02,both,12,Wavg(GradientBoosting+RandomForest),ensemble_wavg,1.3534874726522315,0.8518495837173031,0.475,121,,
3,xgb_top,0.02,both,12,Avg(GradientBoosting+XGBoost),ensemble_avg,1.3535125526023397,0.8450483210823707,0.525,121,,
3,xgb_top,0.02,both,12,Wavg(GradientBoosting+XGBoost),ensemble_wavg,1.3972304994886175,0.8671206098391265,0.5166666666666667,121,,
3,xgb_top,0.02,both,12,Avg(RandomForest+XGBoost),ensemble_avg,1.3987532212268734,0.8689791654201763,0.5083333333333333,121,,
3,xgb_top,0.02,both,12,Wavg(RandomForest+XGBoost),ensemble_wavg,1.3985071401384341,0.8689210271458289,0.5083333333333333,121,,
3,xgb_top,0.02,both,12,Avg(MLP+LightGBM+GradientBoosting),ensemble_avg,1.005997619810902,0.6965298244481896,0.48333333333333334,121,,
3,xgb_top,0.02,both,12,Wavg(MLP+LightGBM+GradientBoosting),ensemble_wavg,0.9024564938338959,0.6571023630388713,0.48333333333333334,121,,
3,xgb_top,0.02,both,12,Avg(MLP+LightGBM+RandomForest),ensemble_avg,1.0428790492680065,0.711637319873102,0.48333333333333334,121,,
3,xgb_top,0.02,both,12,Wavg(MLP+LightGBM+RandomForest),ensemble_wavg,0.9765916194286135,0.6869823754614214,0.4666666666666667,121,,
3,xgb_top,0.02,both,12,Avg(MLP+LightGBM+XGBoost),ensemble_avg,1.05534613394694,0.7192815006264864,0.48333333333333334,121,,
3,xgb_top,0.02,both,12,Wavg(MLP+LightGBM+XGBoost),ensemble_wavg,0.9819711164044044,0.6907129469475819,0.4666666666666667,121,,
3,xgb_top,0.02,both,12,Avg(MLP+GradientBoosting+RandomForest),ensemble_avg,1.0697664522079073,0.7248679973089489,0.48333333333333334,121,,
3,xgb_top,0.02,both,12,Wavg(MLP+GradientBoosting+RandomForest),ensemble_wavg,0.9751969165144353,0.6857943364665952,0.4666666666666667,121,,
3,xgb_top,0.02,both,12,Avg(MLP+GradientBoosting+XGBoost),ensemble_avg,1.0849645588119365,0.7378011376245566,0.49166666666666664,121,,
3,xgb_top,0.02,both,12,Wavg(MLP+GradientBoosting+XGBoost),ensemble_wavg,0.9323735479398475,0.6718030739467635,0.48333333333333334,121,,
3,xgb_top,0.02,both,12,Avg(MLP+RandomForest+XGBoost),ensemble_avg,1.1143591945173374,0.7498885211849373,0.475,121,,
3,xgb_top,0.02,both,12,Wavg(MLP+RandomForest+XGBoost),ensemble_wavg,0.9860802542118645,0.6908150358078522,0.4666666666666667,121,,
3,xgb_top,0.02,both,12,Avg(LightGBM+GradientBoosting+RandomForest),ensemble_avg,1.2769384873830998,0.8022779182216689,0.5,121,,
3,xgb_top,0.02,both,12,Wavg(LightGBM+GradientBoosting+RandomForest),ensemble_wavg,1.3198827625101242,0.8310336110853166,0.48333333333333334,121,,
3,xgb_top,0.02,both,12,Avg(LightGBM+GradientBoosting+XGBoost),ensemble_avg,1.2935209236546583,0.8020405511369342,0.5,121,,
3,xgb_top,0.02,both,12,Wavg(LightGBM+GradientBoosting+XGBoost),ensemble_wavg,1.342037531172336,0.8290345175392719,0.5,121,,
3,xgb_top,0.02,both,12,Avg(LightGBM+RandomForest+XGBoost),ensemble_avg,1.3278371901547434,0.8257517712660704,0.5083333333333333,121,,
3,xgb_top,0.02,both,12,Wavg(LightGBM+RandomForest+XGBoost),ensemble_wavg,1.3836913044062036,0.8588728474955915,0.5,121,,
3,xgb_top,0.02,both,12,Avg(GradientBoosting+RandomForest+XGBoost),ensemble_avg,1.3552111635113133,0.8463496299817201,0.5,121,,
3,xgb_top,0.02,both,12,Wavg(GradientBoosting+RandomForest+XGBoost),ensemble_wavg,1.398527196951521,0.8689257592246467,0.5083333333333333,121,,
3,rf_top,0.01,none,12,XGBoost,base,1.0974332809902916,0.7055643398146638,0.5,121,0.0294496131170054,36.264777524584495
3,rf_top,0.01,none,12,LightGBM,base,1.1159712177240704,0.7661747414675194,0.475,121,,
3,rf_top,0.01,none,12,base_AR1,baseline,1.1280194972771918,0.7365999593365733,0.38333333333333336,121,,
3,rf_top,0.01,none,12,Linear,base,1.1905816377877945,0.7537845446194599,0.5333333333333333,121,0.7653984522518131,0.5555056771869428
3,rf_top,0.01,none,12,Ridge_a10.0,base,1.1906150373611526,0.7655239430115518,0.525,121,,
3,rf_top,0.01,none,12,Ridge_a1.0,base,1.1906749968539707,0.7568985411008884,0.5416666666666666,121,,
3,rf_top,0.01,none,12,Ridge,base,1.1906749968539707,0.7568985411008884,0.5416666666666666,121,0.7657441480925476,0.5549253622373959
3,rf_top,0.01,none,12,Ridge_a0.1,base,1.1909372640780334,0.7544462631532495,0.5333333333333333,121,,
3,rf_top,0.01,none,12,MLP,base,1.1974794331978698,0.9070202460237574,0.5166666666666667,121,0.9921863859486616,0.20690976025932953
3,rf_top,0.01,none,12,Lasso_a0.01,base,1.2025330067663083,0.7704976084734633,0.5083333333333333,121,,
3,rf_top,0.01,none,12,ENet_a0.05_l0.5,base,1.2110141491084951,0.7746903441408323,0.5166666666666667,121,,
3,rf_top,0.01,none,12,Lasso,base,1.2266887345741764,0.7800262527895403,0.5,121,0.771299930551183,0.5904172760622
3,rf_top,0.01,none,12,Lasso_a0.05,base,1.2266887345741764,0.7800262527895403,0.5,121,,
3,rf_top,0.01,none,12,ENet_a0.1_l0.5,base,1.2382024897320287,0.7876869304092842,0.525,121,,
3,rf_top,0.01,none,12,RandomForest,base,1.2543204961111616,0.8260094784219906,0.525,121,,
3,rf_top,0.01,none,12,GradientBoosting,base,1.2612885980865187,0.8457571225240538,0.5083333333333333,121,,
3,rf_top,0.01,none,12,Lasso_a0.2,base,1.347550802739273,0.8346655891298047,0.5,121,,
3,rf_top,0.01,none,12,base_Naive,baseline,1.4858290237280916,0.9467142941890213,0.425,121,,
3,rf_top,0.01,none,12,base_RollMean6,baseline,1.9084884482864204,1.2004835855886236,0.5166666666666667,121,,
3,rf_top,0.01,none,12,Avg(XGBoost+LightGBM),ensemble_avg,1.084437530546509,0.7072417539821445,0.49166666666666664,121,,
3,rf_top,0.01,none,12,Wavg(XGBoost+LightGBM),ensemble_wavg,1.0835260925336772,0.7004885682285544,0.49166666666666664,121,,
3,rf_top,0.01,none,12,Avg(XGBoost+Linear),ensemble_avg,1.05274491039476,0.6838212739212187,0.48333333333333334,121,,
3,rf_top,0.01,none,12,Wavg(XGBoost+Linear),ensemble_wavg,1.093612985264275,0.6984564552991746,0.5,121,,
3,rf_top,0.01,none,12,Avg(XGBoost+Ridge_a10.0),ensemble_avg,1.0538791608441207,0.6900421329484839,0.475,121,,
3,rf_top,0.01,none,12,Wavg(XGBoost+Ridge_a10.0),ensemble_wavg,1.0862566851053144,0.7056322610217168,0.49166666666666664,121,,
3,rf_top,0.01,none,12,Avg(XGBoost+Ridge_a1.0),ensemble_avg,1.0531653092050273,0.6861067055357565,0.48333333333333334,121,,
3,rf_top,0.01,none,12,Wavg(XGBoost+Ridge_a1.0),ensemble_wavg,1.0923307631503283,0.7009388279538522,0.49166666666666664,121,,
3,rf_top,0.01,none,12,Avg(LightGBM+Linear),ensemble_avg,1.079969401561461,0.701739636373324,0.5,121,,
3,rf_top,0.01,none,12,Wavg(LightGBM+Linear),ensemble_wavg,1.1126280453498352,0.70127706429821,0.5083333333333333,121,,
3,rf_top,0.01,none,12,Avg(LightGBM+Ridge_a10.0),ensemble_avg,1.081625917343795,0.7085795977479976,0.5,121,,
3,rf_top,0.01,none,12,Wavg(LightGBM+Ridge_a10.0),ensemble_wavg,1.1084794596989045,0.7075248492751498,0.5,121,,
3,rf_top,0.01,none,12,Avg(LightGBM+Ridge_a1.0),ensemble_avg,1.0805817068653696,0.7041940323854073,0.5083333333333333,121,,
3,rf_top,0.01,none,12,Wavg(LightGBM+Ridge_a1.0),ensemble_wavg,1.1119244902773515,0.703909950248085,0.49166666666666664,121,,
3,rf_top,0.01,none,12,Avg(Linear+Ridge_a10.0),ensemble_avg,1.1898463429896606,0.7593424672015769,0.525,121,,
3,rf_top,0.01,none,12,Wavg(Linear+Ridge_a10.0),ensemble_wavg,1.1905816377875773,0.7537845446201252,0.5333333333333333,121,,
3,rf_top,0.01,none,12,Avg(Linear+Ridge_a1.0),ensemble_avg,1.1905483142153803,0.7553087700078829,0.5416666666666666,121,,
3,rf_top,0.01,none,12,Wavg(Linear+Ridge_a1.0),ensemble_wavg,1.1905816377877778,0.753784544619654,0.5333333333333333,121,,
3,rf_top,0.01,none,12,Avg(Ridge_a10.0+Ridge_a1.0),ensemble_avg,1.190260894840604,0.760966649739442,0.5333333333333333,121,,
3,rf_top,0.01,none,12,Wavg(Ridge_a10.0+Ridge_a1.0),ensemble_wavg,1.1906749968538541,0.7568985411014316,0.5416666666666666,121,,
3,rf_top,0.01,none,12,Avg(XGBoost+LightGBM+Linear),ensemble_avg,1.0506720520200645,0.6886605895312922,0.5166666666666667,121,,
3,rf_top,0.01,none,12,Wavg(XGBoost+LightGBM+Linear),ensemble_wavg,1.0981806756994723,0.6945177799935407,0.5166666666666667,121,,
3,rf_top,0.01,none,12,Avg(XGBoost+LightGBM+Ridge_a10.0),ensemble_avg,1.051929810784411,0.6934876314410376,0.5,121,,
3,rf_top,0.01,none,12,Wavg(XGBoost+LightGBM+Ridge_a10.0),ensemble_wavg,1.0922653555927209,0.7000467866280057,0.5,121,,
3,rf_top,0.01,none,12,Avg(XGBoost+LightGBM+Ridge_a1.0),ensemble_avg,1.0511272516464494,0.6904460688000176,0.5166666666666667,121,,
3,rf_top,0.01,none,12,Wavg(XGBoost+LightGBM+Ridge_a1.0),ensemble_wavg,1.0972973025713204,0.6967129750692284,0.5083333333333333,121,,
3,rf_top,0.01,none,12,Avg(XGBoost+Linear+Ridge_a10.0),ensemble_avg,1.080085449199106,0.6980870708012273,0.48333333333333334,121,,
3,rf_top,0.01,none,12,Wavg(XGBoost+Linear+Ridge_a10.0),ensemble_wavg,1.093599482465665,0.6984503676267803,0.5,121,,
3,rf_top,0.01,none,12,Avg(XGBoost+Linear+Ridge_a1.0),ensemble_avg,1.0801124335934515,0.6949421289803219,0.49166666666666664,121,,
3,rf_top,0.01,none,12,Wavg(XGBoost+Linear+Ridge_a1.0),ensemble_wavg,1.0936351701650735,0.6984664975641397,0.5,121,,
3,rf_top,0.01,none,12,Avg(XGBoost+Ridge_a10.0+Ridge_a1.0),ensemble_avg,1.0804591043880847,0.7000239611271981,0.475,121,,
3,rf_top,0.01,none,12,Wavg(XGBoost+Ridge_a10.0+Ridge_a1.0),ensemble_wavg,1.091368001594528,0.7005811531769139,0.49166666666666664,121,,
3,rf_top,0.01,none,12,Avg(LightGBM+Linear+Ridge_a10.0),ensemble_avg,1.1018918504605448,0.7017008050112025,0.5166666666666667,121,,
3,rf_top,0.01,none,12,Wavg(LightGBM+Linear+Ridge_a10.0),ensemble_wavg,1.1125756457588099,0.7012515527035914,0.5083333333333333,121,,
3,rf_top,0.01,none,12,Avg(LightGBM+Linear+Ridge_a1.0),ensemble_avg,1.101766296294248,0.6994913101454409,0.5166666666666667,121,,
3,rf_top,0.01,none,12,Wavg(LightGBM+Linear+Ridge_a1.0),ensemble_wavg,1.1115497000275718,0.7007475215026209,0.5166666666666667,121,,
3,rf_top,0.01,none,12,Avg(LightGBM+Ridge_a10.0+Ridge_a1.0),ensemble_avg,1.1023463318537268,0.7033369754474744,0.5166666666666667,121,,
3,rf_top,0.01,none,12,Wavg(LightGBM+Ridge_a10.0+Ridge_a1.0),ensemble_wavg,1.1119341171885018,0.7039146250034435,0.49166666666666664,121,,
3,rf_top,0.01,none,12,Avg(Linear+Ridge_a10.0+Ridge_a1.0),ensemble_avg,1.1900834085247818,0.7584742740613662,0.525,121,,
3,rf_top,0.01,none,12,Wavg(Linear+Ridge_a10.0+Ridge_a1.0),ensemble_wavg,1.1905422478705667,0.7550044707468639,0.5416666666666666,121,,
3,rf_top,0.02,none,7,MLP,base,0.8503662940527461,0.6033149292603427,0.475,121,0.44343114131108086,0.9176963790555871
3,rf_top,0.02,none,7,Linear,base,1.1123663152315806,0.7380413320959749,0.5083333333333333,121,0.7839413826825875,0.41894067567290305
3,rf_top,0.02,none,7,Ridge_a0.1,base,1.1126620733707766,0.7381606439369348,0.5083333333333333,121,,
3,rf_top,0.02,none,7,Ridge,base,1.1152333422836085,0.7392674286289894,0.5083333333333333,121,0.784000575360893,0.4224904640793684
3,rf_top,0.02,none,7,Ridge_a1.0,base,1.1152333422836085,0.7392674286289894,0.5083333333333333,121,,
3,rf_top,0.02,none,7,Lasso_a0.01,base,1.121605374510168,0.7421288510193438,0.5,121,,
3,rf_top,0.02,none,7,RandomForest,base,1.124558423833386,0.7509983938620485,0.475,121,,
3,rf_top,0.02,none,7,base_AR1,baseline,1.1280194972771918,0.7365999593365733,0.38333333333333336,121,,
3,rf_top,0.02,none,7,Ridge_a10.0,base,1.1369511024818169,0.7510079465079537,0.48333333333333334,121,,
3,rf_top,0.02,none,7,GradientBoosting,base,1.1399223202096742,0.7439340152374493,0.5166666666666667,121,,
3,rf_top,0.02,none,7,ENet_a0.05_l0.5,base,1.1468557423153813,0.7530336225020917,0.48333333333333334,121,,
3,rf_top,0.02,none,7,Lasso,base,1.1518958943197448,0.754517367572926,0.5083333333333333,121,0.7868478459606055,0.4639372786405465
3,rf_top,0.02,none,7,Lasso_a0.05,base,1.1518958943197448,0.754517367572926,0.5083333333333333,121,,
3,rf_top,0.02,none,7,ENet_a0.1_l0.5,base,1.1794028673318067,0.7685237253392333,0.48333333333333334,121,,
3,rf_top,0.02,none,7,XGBoost,base,1.2449889076738325,0.8185894703290113,0.5,121,0.05198520851731673,22.94890668292916
3,rf_top,0.02,none,7,LightGBM,base,1.245917954473948,0.888073054676224,0.44166666666666665,121,,
3,rf_top,0.02,none,7,Lasso_a0.2,base,1.26929033276084,0.8023969343453891,0.5,121,,
3,rf_top,0.02,none,7,base_Naive,baseline,1.4858290237280916,0.9467142941890213,0.425,121,,
3,rf_top,0.02,none,7,base_RollMean6,baseline,1.9084884482864204,1.2004835855886236,0.5166666666666667,121,,
3,rf_top,0.02,none,7,Avg(MLP+Linear),ensemble_avg,0.9040355581023682,0.6276274333346767,0.475,121,,
3,rf_top,0.02,none,7,Wavg(MLP+Linear),ensemble_wavg,0.9231286991631802,0.635624014397357,0.5,121,,
3,rf_top,0.02,none,7,Avg(MLP+Ridge_a0.1),ensemble_avg,0.904109075405094,0.6277163445652725,0.475,121,,
3,rf_top,0.02,none,7,Wavg(MLP+Ridge_a0.1),ensemble_wavg,0.9236037934118771,0.6359057437632231,0.5,121,,
3,rf_top,0.02,none,7,Avg(MLP+Ridge),ensemble_avg,0.9048134974192729,0.6284999229204594,0.475,121,,
3,rf_top,0.02,none,7,Wavg(MLP+Ridge),ensemble_wavg,0.9271338002673464,0.638048231686068,0.5,121,,
3,rf_top,0.02,none,7,Avg(MLP+Ridge_a1.0),ensemble_avg,0.9048134974192729,0.6284999229204594,0.475,121,,
3,rf_top,0.02,none,7,Wavg(MLP+Ridge_a1.0),ensemble_wavg,0.9271338002673464,0.638048231686068,0.5,121,,
3,rf_top,0.02,none,7,Avg(Linear+Ridge_a0.1),ensemble_avg,1.1125139405655502,0.7381009880164551,0.5083333333333333,121,,
3,rf_top,0.02,none,7,Wavg(Linear+Ridge_a0.1),ensemble_wavg,1.112662073370755,0.738160643936926,0.5083333333333333,121,,
3,rf_top,0.02,none,7,Avg(Linear+Ridge),ensemble_avg,1.1137828428665315,0.7386543803624822,0.5083333333333333,121,,
3,rf_top,0.02,none,7,Wavg(Linear+Ridge),ensemble_wavg,1.115233342283394,0.7392674286288999,0.5083333333333333,121,,
3,rf_top,0.02,none,7,Avg(Linear+Ridge_a1.0),ensemble_avg,1.1137828428665315,0.7386543803624822,0.5083333333333333,121,,
3,rf_top,0.02,none,7,Wavg(Linear+Ridge_a1.0),ensemble_wavg,1.115233342283394,0.7392674286288999,0.5083333333333333,121,,
3,rf_top,0.02,none,7,Avg(Ridge_a0.1+Ridge),ensemble_avg,1.1139346072840943,0.7387140362829622,0.5083333333333333,121,,
3,rf_top,0.02,none,7,Wavg(Ridge_a0.1+Ridge),ensemble_wavg,1.1152333422834166,0.7392674286289086,0.5083333333333333,121,,
3,rf_top,0.02,none,7,Avg(Ridge_a0.1+Ridge_a1.0),ensemble_avg,1.1139346072840943,0.7387140362829622,0.5083333333333333,121,,
3,rf_top,0.02,none,7,Wavg(Ridge_a0.1+Ridge_a1.0),ensemble_wavg,1.1152333422834166,0.7392674286289086,0.5083333333333333,121,,
3,rf_top,0.02,none,7,Avg(Ridge+Ridge_a1.0),ensemble_avg,1.1152333422836085,0.7392674286289894,0.5083333333333333,121,,
3,rf_top,0.02,none,7,Wavg(Ridge+Ridge_a1.0),ensemble_wavg,1.1152333422836085,0.7392674286289896,0.5083333333333333,121,,
3,rf_top,0.02,none,7,Avg(MLP+Linear+Ridge_a0.1),ensemble_avg,0.9598046428045987,0.6523208166731664,0.48333333333333334,121,,
3,rf_top,0.02,none,7,Wavg(MLP+Linear+Ridge_a0.1),ensemble_wavg,0.9235967863251433,0.6359026052192802,0.5,121,,
3,rf_top,0.02,none,7,Avg(MLP+Linear+Ridge),ensemble_avg,0.9604219469063056,0.6528120384827597,0.48333333333333334,121,,
3,rf_top,0.02,none,7,Wavg(MLP+Linear+Ridge),ensemble_wavg,0.927133571048856,0.6380481263027581,0.5,121,,
3,rf_top,0.02,none,7,Avg(MLP+Linear+Ridge_a1.0),ensemble_avg,0.9604219469063056,0.6528120384827597,0.48333333333333334,121,,
3,rf_top,0.02,none,7,Wavg(MLP+Linear+Ridge_a1.0),ensemble_wavg,0.927133571048856,0.6380481263027581,0.5,121,,
3,rf_top,0.02,none,7,Avg(MLP+Ridge_a0.1+Ridge),ensemble_avg,0.9604928623292347,0.6528669691545759,0.48333333333333334,121,,
3,rf_top,0.02,none,7,Wavg(MLP+Ridge_a0.1+Ridge),ensemble_wavg,0.9271344871466384,0.6380485320019039,0.5,121,,
3,rf_top,0.02,none,7,Avg(MLP+Ridge_a0.1+Ridge_a1.0),ensemble_avg,0.9604928623292347,0.6528669691545759,0.48333333333333334,121,,
3,rf_top,0.02,none,7,Wavg(MLP+Ridge_a0.1+Ridge_a1.0),ensemble_wavg,0.9271344871466384,0.6380485320019039,0.5,121,,
3,rf_top,0.02,none,7,Avg(MLP+Ridge+Ridge_a1.0),ensemble_avg,0.9611259428583349,0.6533581909641689,0.49166666666666664,121,,
3,rf_top,0.02,none,7,Wavg(MLP+Ridge+Ridge_a1.0),ensemble_wavg,0.9271288164299036,0.6380460280766542,0.5,121,,
3,rf_top,0.02,none,7,Avg(Linear+Ridge_a0.1+Ridge),ensemble_avg,1.113407087216039,0.7384898015539665,0.5083333333333333,121,,
3,rf_top,0.02,none,7,Wavg(Linear+Ridge_a0.1+Ridge),ensemble_wavg,1.1152332518563735,0.7392673906548338,0.5083333333333333,121,,
3,rf_top,0.02,none,7,Avg(Linear+Ridge_a0.1+Ridge_a1.0),ensemble_avg,1.113407087216039,0.7384898015539665,0.5083333333333333,121,,
3,rf_top,0.02,none,7,Wavg(Linear+Ridge_a0.1+Ridge_a1.0),ensemble_wavg,1.1152332518563735,0.7392673906548338,0.5083333333333333,121,,
3,rf_top,0.02,none,7,Avg(Linear+Ridge+Ridge_a1.0),ensemble_avg,1.1142625745173889,0.7388587297846513,0.5083333333333333,121,,
3,rf_top,0.02,none,7,Wavg(Linear+Ridge+Ridge_a1.0),ensemble_wavg,1.1152332889283312,0.7392674063389174,0.5083333333333333,121,,
3,rf_top,0.02,none,7,Avg(Ridge_a0.1+Ridge+Ridge_a1.0),ensemble_avg,1.1143646122046278,0.7388985003983046,0.5083333333333333,121,,
3,rf_top,0.02,none,7,Wavg(Ridge_a0.1+Ridge+Ridge_a1.0),ensemble_wavg,1.115233294587166,0.7392674085079716,0.5083333333333333,121,,
3,rf_top,0.01,m1,12,XGBoost,base,1.0974332809902916,0.7055643398146638,0.5,121,0.0294496131170054,36.264777524584495
3,rf_top,0.01,m1,12,LightGBM,base,1.1159712177240704,0.7661747414675194,0.475,121,,
3,rf_top,0.01,m1,12,base_AR1,baseline,1.1280194972771918,0.7365999593365733,0.38333333333333336,121,,
